#,Batch,Title,Author,Summary,Rooms,Resolutions,Concept Originality,Mechanics Originality,Interesting Details,Map Quality,Humor,Content Rating,Average,Source File,Rated At,Model
954,2020,Razor Edge,Brett Barnett,"Players are transported to a synthwave starship where they must compete in a battle of the bands tournament to win a gem and return home. The party progresses through five musical genres, rolling for song parts and harmony points to defeat each opponent.",5,"Skill Challenges, Social, Roleplay",9.0,8.0,7.0,6.0,2.5,G,7.5,E017_BrettBarnett_RazorEdge.md,2026-06-28T07:35:37.354Z,deepseek/deepseek-v4-flash
955,2020,The Riven Tower,P Potter,"A multi-story tower has been violently cleaved in half and clings to the edge of a deep canyon, with precarious rooms and vertical traversal. Explorers must navigate ruined chambers, face monsters and traps, and solve puzzles to recover the warlock's secrets.",13,"Combat, Puzzles, Skill Challenges, Traps, Exploration",7.0,8.0,8.5,9.0,2.5,PG-13,8.12,E018_PAaronPotter_TheRivenTower.md,2026-06-28T07:35:43.764Z,deepseek/deepseek-v4-flash
956,2020,The Ancient Museum,Robin Gibson,"A circular museum has been taken over by bandits, with various themed rooms and secrets. Adventurers must navigate bandits, traps, puzzles, and undead to claim the treasures within.",12,"Combat, Diplomacy, Puzzles, Stealth, Traps, Exploration, Roleplay",5.0,6.0,7.0,6.0,3.0,PG-13,6.0,E019_RobinGibson_TheAncientMuseumSystemNeutral.md,2026-06-28T07:35:52.329Z,deepseek/deepseek-v4-flash
957,2020,The Garden of Blood and Ivory,Kenneth Moore,"Adventurers seek an elephant graveyard in a desert oasis but find a broken spire inhabited by blood moths and red musk creepers that drive herbivores mad. The tower's rooms hold clues to a planar disaster, while the bloodmoth mother and her swarms threaten all who enter.",8,"Combat, Exploration, Stealth",7.5,4.5,7.5,5.5,1.0,PG-13,6.25,E020_KennethMoore_TheGardenofBloodandIvory.md,2026-06-28T07:35:45.322Z,deepseek/deepseek-v4-flash
958,2020,Flight to the City of Refuge,Ray Pompon,"A pointcrawl adventure where players flee from a king's brutal enforcers after committing trivial crimes, journeying through diverse terrain to reach a City of Refuge that grants pardon. Random travel events, encounters, and a ticking clock create a desperate escape.",10,"Combat, Exploration",7.0,6.0,7.0,6.0,3.0,PG-13,6.5,E021_RayPompon_CityofRefugeMaster.md,2026-06-28T07:35:50.015Z,deepseek/deepseek-v4-flash
959,2020,The Well Wisher,David Arehart,"A horror-themed dungeon where a demon feeds on unspent wishes at the bottom of a well, causing a mysterious illness in a nearby town. Players must descend the well, navigate a tunnel, and confront the creature to stop its influence.",5,"Combat, Roleplay, Traps, Exploration, Social",6.0,5.5,7.0,7.0,1.0,PG-13,6.38,E022_DavidArehart_TheWellWisher.md,2026-06-28T07:35:49.058Z,deepseek/deepseek-v4-flash
960,2020,Lord Caldrich's Manor,Vincent Bettenfeld,"Players investigate the disappearance of Arnold Chegwin in a remote Cornish manor, uncovering occult secrets tied to an ancient tapestry. The manor's rooms reveal clues about a cursed king and a monstrous entity.",5,"Puzzles, Roleplay, Traps, Exploration, Skill Challenges, Social",8.5,8.0,8.5,6.5,1.0,PG-13,7.88,E023_VincentBettenfeld_LordCaldrichsManor.md,2026-06-28T07:35:50.421Z,deepseek/deepseek-v4-flash
961,2020,Nightingale,Spidfire,"A dungeon shaped like a bird's anatomy, where players must solve three thematic quests—musicality, an ethical dilemma, and perseverance—to obtain a healing scroll. The adventure relies on puzzles, roleplay, and combat against ghosts.",4,"Combat, Puzzles, Roleplay, Social",8.0,6.5,6.0,7.0,1.5,PG,6.88,E024_Spidfire_Nightingale.md,2026-06-28T07:35:52.477Z,deepseek/deepseek-v4-flash
962,2020,Planar Paintball Fight,James Richarson,"A wizard's magical experiment goes haywire, releasing monsters from three astral color pools. Adventurers must use enchanted wands dipped in the pools to splat the monsters and send them back to their planes within 24 hours.",3,"Combat, Diplomacy, Roleplay, Exploration",8.5,7.0,6.5,4.0,2.5,PG-13,6.5,E025_JamesReavisandToddRicharson_PlanarPaintballFight.md,2026-06-28T07:35:54.734Z,deepseek/deepseek-v4-flash
963,2020,The Demon Heart of the Deathtree,Jaime Nieves,"Adventurers must enter a blighted forest and ascend a corrupted ancient tree to disrupt a ritual that is reactivating a demonic heart, or instead discover a moral dilemma that could save the forest. The adventure features a multi-level interior and a potential plot twist that allows for non-combat resolution.",5,"Combat, Diplomacy, Exploration, Roleplay",5.0,4.0,6.0,8.0,1.0,PG-13,5.75,E026_JaimeNieves_TheDemonHeartoftheDeathtree.md,2026-06-28T07:35:56.282Z,deepseek/deepseek-v4-flash
964,2020,The Vacant Chateaux,Philipp Hajek,"The party investigates a chateau in a lake, used as a hideout by hobgoblins who are attacking local merchants. The hobgoblins are trying to pay a wizard to heal their captain, while the wizard plots to get rid of the hobgoblins.",6,"Combat, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration",7.5,6.5,8.5,8.0,1.5,PG-13,7.62,E027_PhilippHajek_TheVacantChateaux.md,2026-06-28T07:36:04.870Z,deepseek/deepseek-v4-flash
965,2020,Epitaph,Brendan Day,"A one-page dungeon about laying a friend to rest atop a mountain, but a curse prevents the dead from finding peace. The adventurers must break the curse to save Ossia's soul.",0,Exploration,5.0,1.0,1.0,3.0,1.0,PG,2.5,E028_BrendanDay_Epitaph.md,2026-06-28T07:36:04.768Z,deepseek/deepseek-v4-flash
966,2020,Heroes and Minions,Alex Welk,Adventurers enter a dungeon controlled by a Dungeon Heart that summons waves of minions. They can recruit spectral heroes using renown earned by defeating minions.,8,"Combat, Diplomacy, Traps, Exploration, Social",6.0,6.0,7.0,4.0,2.0,PG-13,5.75,E029_AlexWelk_HeroesandMinions.md,2026-06-28T07:36:02.671Z,deepseek/deepseek-v4-flash
967,2020,Ungle-Wold’s Beach,Cardboard,"A dungeon set beneath a forest glade, entered via a mossy dolmen, featuring a brackish beach and a central puzzle. Players must retrieve a key to escape while avoiding paralytic undead and a transforming fungal curse.",6,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Traps, Exploration, Skill Challenges",6.0,6.0,7.0,4.0,3.0,PG-13,5.75,E030_Cardboard_UngleWoldsBeach.md,2026-06-28T07:36:01.923Z,deepseek/deepseek-v4-flash
968,2020,The HEXWASTES,Tom Walker,"A procedural dungeon set on slender obsidian walkways spanning a hexagonal grid over a foggy void, with random encounters and environmental hazards. Players navigate using dice rolls to determine path obstacles and beings.",0,"Combat, Diplomacy, Exploration, Skill Challenges",9.0,8.0,8.0,7.0,1.0,PG-13,8.0,E031_TomWalker_Hexwastes.md,2026-06-28T07:36:06.273Z,deepseek/deepseek-v4-flash
969,2020,The Heist at Button’s Bank,Mauro Gotsch,"A party serves as cover for a heist to rob a corrupt bank's vaults, with multiple floors, security levels, and a living mimic guarding the treasure. Players must navigate guards, pick locks, and use a dumbwaiter to reach the penthouse vault.",17,"Combat, Puzzles, Stealth, Roleplay, Exploration, Skill Challenges, Social",7.5,7.5,8.0,7.0,1.5,PG-13,7.5,E032_MauroGotsch_Heistatbuttonsbank.md,2026-06-28T07:36:06.635Z,deepseek/deepseek-v4-flash
970,2020,Stranger Games & the Twilight of the Slayers,Karis Jones,A teen-drama dating sim meets monster-slaying TTRPG module set in the town of Averton. Players create characters and choose locations and events to befriend unusual newcomers while facing an invasion of mythical creatures.,11,"Combat, Diplomacy, Roleplay, Social, Exploration, Skill Challenges",10.0,8.5,9.0,7.0,4.5,PG-13,8.62,E033_KarisandNateJones_StrangerGamesandtheTwilightoftheSlayers.md,2026-06-28T07:36:13.745Z,deepseek/deepseek-v4-flash
971,2020,The Curse Of The Goblin Tomb,Keith Salamunia,"Goblins have been stealing livestock, and the party is hired to stop them. They explore an abandoned church, catacombs, and underground lairs, eventually facing an elf witch and her pet shadow dragon.",9,"Combat, Exploration",3.5,2.0,5.0,6.0,1.0,PG-13,4.12,E034_KeithIndiSalamunia_TheCurseoftheGoblinTomb.md,2026-06-28T07:36:09.818Z,deepseek/deepseek-v4-flash
972,2020,Dimensional Den,Tony Garcia,"A wizard's portal experiment created an unstable dimensional den where adventurers traverse randomly generated biomes in a race against time. Players move through a linear hex track, facing random encounters and seeking treasure before reaching the exit.",7,Combat,5.0,4.0,3.0,1.0,1.0,PG-13,3.25,E035_TonyGarcia_DimensionalDen.md,2026-06-28T07:36:29.446Z,deepseek/deepseek-v4-flash
973,2020,Vault of the Gargoyle Mage,Sellsword Games,"A dungeon featuring a gargoyle mage who accidentally cursed himself, with rooms filled with animated statues, traps, a library, and an alchemy lab. Players must navigate through locked doors, deadly pitfalls, and combat encounters to reach the throne room.",11,"Combat, Diplomacy, Traps, Skill Challenges, Roleplay",4.5,5.0,7.0,5.0,1.5,PG-13,5.38,E036_SellswordGames_VaultoftheGargoyleMage.md,2026-06-28T07:36:17.518Z,deepseek/deepseek-v4-flash
974,2020,ADRIST in time!,Lukele Moignan,"A one-page random scenario generator for a sci-fi time-travel campaign. The ADRIST time machine allows arbitrary time jumps, but each departure disturbs the timeline, leading to adventures in various strange locations with unique complications.",1,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Exploration, Social",9.5,9.0,8.5,6.0,4.0,PG-13,8.25,E037_LukeleMoignan_AdristinTime.md,2026-06-28T07:36:22.977Z,deepseek/deepseek-v4-flash
975,2020,Stela Obliterata,Roger Sorolla,"A mid-level desert fantasy adventure where the players investigate four damnation tombs on the Sickle Scarp, each linked to a cursed monolith and a cult's plot to unleash a demon. The tombs present unique puzzles, traps, and undead guardians, culminating in a vampire king's secret legacy.",6,"Combat, Diplomacy, Puzzles, Traps, Exploration, Social, Roleplay",7.0,6.5,8.0,7.0,1.0,R,7.12,E038_RogerSGSorolla_StelaObliterata.md,2026-06-28T07:36:16.680Z,deepseek/deepseek-v4-flash
976,2020,Terror on the Arkham Express,Eshan Mitra,"In 1926, the party boards a train to Chicago from Arkham, only to find it infiltrated by cultists of Yth'hawal. They must identify the cultists among the passengers and stop the train from being sacrificed to the dark god over a three-day journey.",6,"Combat, Diplomacy, Puzzles, Exploration, Roleplay, Social",7.5,6.5,8.0,7.0,1.0,R,7.25,E039_EshanMitra_TerrorontheArkhamExpress.md,2026-06-28T07:36:29.061Z,deepseek/deepseek-v4-flash
977,2020,The Maw That Swallows,Isteria,"A coastal settlement's supplies vanish, with locals spotting 'walking fish' dragging crates into a cove cave. Adventurers must investigate the cave and confront the Gulper monster within.",6,"Combat, Exploration",6.5,3.5,4.0,3.0,1.0,PG,4.25,E040_Isteria_Themawthatswallows.md,2026-06-28T07:36:23.510Z,deepseek/deepseek-v4-flash
978,2020,Bug Rapport,Jacob Cordeiro,Players are underpaid technicians inspecting three radio towers filled with insect-like 'ambits' that may be hostile or friendly. They must unlock rooms by routing numbered packets through a network of consoles and cables.,18,"Combat, Diplomacy, Puzzles, Stealth, Roleplay, Traps, Exploration, Social",8.5,9.0,8.0,7.5,2.5,PG-13,8.25,E041_JacobCordeiro_BugRapport.md,2026-06-28T07:36:28.110Z,deepseek/deepseek-v4-flash
979,2020,Welcome to Dying,Carlos Martins,"A system-agnostic, dream-like one-page dungeon that guides a player through the experience of death and a potential return to life. It uses a non-spatial flowchart of consciousness with symbolic encounters and prompts for narrative exploration.",12,"Combat, Diplomacy, Puzzles, Roleplay, Skill Challenges, Social, Exploration",9.5,8.5,9.0,8.0,1.0,PG-13,8.75,E042_CarlosMartins_WelcomeToDying.md,2026-06-28T07:36:29.291Z,deepseek/deepseek-v4-flash
980,2020,Temple of the Rose,Telmo Leal,"An underground temple where wizards imprisoned the magic of a giant rose; players explore rooms including a nave with a golem, greenhouses with singing roses, and a great hall where singing opens a portal.",8,"Combat, Puzzles, Exploration",6.5,6.5,7.5,7.5,2.5,PG,7.0,E043_TelmoLeal_TempleoftheRose.md,2026-06-28T07:36:34.717Z,deepseek/deepseek-v4-flash
981,2020,THE CHEESE THUGS,Adam Hawkins,"The Cheese Thugs are a gang of bandits hiding in an abandoned cheese shop, where the stench of spoiled cheese and a dangerous Blue Mold create a hazardous environment. Players must use stealth, puzzles, and combat to capture or kill the thugs and collect the reward.",2,"Combat, Stealth, Puzzles, Exploration, Skill Challenges",6.5,8.0,8.0,3.5,3.5,PG,6.5,E044_AdamCHawkins_TheCheeseThugs.md,2026-06-28T07:36:42.385Z,deepseek/deepseek-v4-flash
982,2020,Are You Smarter Than a Kobold?,Vincent Raitt,"A kobold-infested dungeon filled with traps, undead, and treasure, where adventurers must navigate through eight keyed rooms. The module includes a variety of traps and a few magical surprises.",8,"Combat, Traps, Exploration, Skill Challenges",3.0,4.0,5.0,3.0,2.0,PG-13,3.75,E045_VincentRaitt_AreYouSmarterThanAKobold.md,2026-06-28T07:36:33.526Z,deepseek/deepseek-v4-flash
983,2020,Old School Revival,Steve Kilian,"A once-thriving arcane college on a cliffside has been overrun by an alien infection known as 'starslime,' turning students and faculty into monstrous forms. Adventurers must navigate the campus, cross a blasted bridge, and stop the source in the Ivory Tower.",11,"Combat, Diplomacy, Puzzles, Exploration, Social",7.0,8.0,9.0,9.0,1.0,PG-13,8.25,E046_SteveKilian_OldSchoolRevival.md,2026-06-28T07:36:42.006Z,deepseek/deepseek-v4-flash
984,2020,The Mechanus Lock,Paul Compton,"The party must pick a magical lock from the inside while climbing a rotating chamber. Modrons guard the lock, and pressing buttons in the correct order triggers room rotations and combat.",5,"Combat, Puzzles, Traps, Exploration, Skill Challenges",8.0,8.0,6.5,7.0,1.0,PG,7.38,E047_PaulCompton_TheMechanusLock.md,2026-06-28T07:36:39.003Z,deepseek/deepseek-v4-flash
985,2020,The True Dungeon Is The Friends You Made Along The Way,Thomas Manuel,"A meta-dungeon where the number of rooms equals the number of players, and characters must be left behind in each room. The final character must turn back and face their transformed friends, with the outcome determined by player negotiation.",5,"Combat, Roleplay, Social",9.5,9.0,8.0,2.0,3.0,PG-13,7.12,E048_ThomasManuel_TheTrueDungeonistheFriendsyouMadeAlongtheWay.md,2026-06-28T07:36:41.776Z,deepseek/deepseek-v4-flash
986,2020,Bound for Glory,Sarah Downey,"Teen angels must steal a three-headed hellhound puppy from Hell's chess team aboard the Afterlife Express train running between Heaven and Hell. They infiltrate the train's cars, avoid the conductor and soldiers, and race a timer before reaching the Pearly Gates.",8,"Combat, Diplomacy, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",9.5,8.5,9.5,7.5,4.5,PG,8.75,E049_SarahBruntDMWilsonandChrisDowney_BoundForGlory.md,2026-06-28T07:36:44.232Z,deepseek/deepseek-v4-flash
987,2020,EFFISHY,DA Anderson,"A deranged cleric has kidnapped a town leader and stolen a ceremonial effigy, hiding in a subterranean cave with intelligent fishfolk. The heroes must venture into the cave, navigate a lake with islands, and stop a ritual sacrifice to prevent the manifestation of a powerful deity.",5,"Combat, Exploration, Traps",4.5,3.5,6.5,6.0,1.5,PG-13,5.12,E050_DAAnderson_Effishy.md,2026-06-28T07:36:46.324Z,deepseek/deepseek-v4-flash
988,2020,The Wailing Manticore,Simon Forster,"Players investigate a cave where a manticore's wailing is disturbing local merchants, only to find the monster is distraught because its cubs are trapped behind a cave-in. They can either fight or befriend the manticore and rescue the babies to claim treasure.",7,"Combat, Diplomacy, Exploration, Roleplay, Social",6.5,5.0,7.0,6.0,2.0,PG,6.12,E051_SimonForster_TheWailingManticore.md,2026-06-28T07:36:49.563Z,deepseek/deepseek-v4-flash
989,2020,The Day of Fools,Sam C,"In a town cursed by a botched Reverse Authority spell, the social hierarchy is turned upside-down: a duck is mayor, ogres run the bank, and the wizard's apprentice is trapped in a bell tower. The players must navigate absurd encounters, retrieve a spellbook, and stop the tolling bell to break the curse.",7,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Exploration, Social",8.0,8.5,9.0,7.0,4.5,PG,8.12,E052_SamC_TheDayofFools.md,2026-06-28T07:36:51.524Z,deepseek/deepseek-v4-flash
990,2020,Sutter Cane's Perilous Peninsula,Skerples Williams,"A trope-filled horror sandbox set on a peninsula where players start in Yokel Shacks and explore locations like a dilapidated mansion, nightmare factory, and misty woods to uncover dark secrets. The map is nonlinear and features an NPC generator for building townfolk.",10,"Combat, Roleplay, Exploration, Social",8.0,8.0,9.0,7.0,3.0,R,8.0,E053_SkerplesandIsaacWilliams_SutterCanesPerilousPeninsula.md,2026-06-28T07:36:53.926Z,deepseek/deepseek-v4-flash
991,2020,The Taxman Cometh,Jeff Kelley,"A tax collection mission to a mage's lair on Tax Day. The party must navigate through six rooms of puzzles, combat, and diplomacy to deliver a Tax Writ to Circe the Red.",6,"Combat, Diplomacy, Puzzles, Roleplay, Exploration, Skill Challenges, Social, Traps",7.0,7.5,7.0,4.0,3.0,PG,6.38,E054_JeffMcKelley_TheTaxmanCometh.md,2026-06-28T07:36:51.937Z,deepseek/deepseek-v4-flash
992,2020,The Lost Ship Barotok,Adam Lee,"A wedding vessel lost at sea 500 years ago, now a haunted ship where time and space are warped. Players explore its decaying halls and must forgive the wendigo born from the crew's despair to resolve the mystery.",11,"Combat, Exploration, Roleplay, Social, Traps",7.5,8.0,9.0,7.0,1.0,R,7.88,E055_AdamLee_TheLostShipofBarotok.md,2026-06-28T07:36:54.432Z,deepseek/deepseek-v4-flash
993,2020,Star Grotto Caverns,Jennevieve Schlemmer,"A sci-fi dungeon where players must retrieve the ancient assassin's laser rifle 'Fire-Thorn' from the undead Duchess in her underground bunker. The complex features robot sentries, zombie followers, traps, and a starry chamber that reveals more treasures.",13,"Combat, Traps, Puzzles, Fetch Quests, Skill Challenges, Exploration",7.0,7.0,8.0,8.0,1.0,PG-13,7.5,E056_JennevieveSchlemmer_StarGrottoCaverns.md,2026-06-28T07:36:55.836Z,deepseek/deepseek-v4-flash
994,2020,Necropolis of Storr,Jonathan Bingham,"A necropolis dungeon where players must stop Haluman, a failed reverse lich, from triggering a necrotic singularity that will unleash a wave of death. The dungeon uses a random table to generate encounters, items, and events in a grid-like map of 24 rooms.",24,"Combat, Exploration, Traps",5.0,3.0,4.0,2.0,1.0,PG-13,3.5,E057_JonathanLBingham_NecropolisofStorr.md,2026-06-28T07:37:01.824Z,deepseek/deepseek-v4-flash
995,2020,Ancient Evil in Oakvale,Shane Collins,"The adventurers investigate a village plagued by an ancient, shapeshifting oil-like monster that absorbs victims and assumes their identities. They must discover the creature's ego-driven weakness and destroy its nucleus to end the threat.",13,"Combat, Roleplay, Social, Exploration",8.5,8.0,8.5,7.0,2.0,PG-13,8.0,E058_ShaneRCollins_AncientEvilinOakvale.md,2026-06-28T07:37:02.977Z,deepseek/deepseek-v4-flash
996,2020,Temple of the Drowning God,Peter Humburg,"A pirate faction's hideout in an ancient temple, where a conflict over a noble captive and a cursed crown awakens the Drowning God. Players must navigate pirates, traps, and deep-sea horrors to achieve their goals.",5,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Social",6.5,7.0,7.5,4.0,1.0,PG-13,6.25,E059_PeterHumburg_TempleoftheDrowningGod.md,2026-06-28T07:37:05.766Z,deepseek/deepseek-v4-flash
997,2020,Orrery of Percipience,Alan Kitchen,"A conceptual dungeon set within the abstract mind-planes of a scholar, navigated via meditation and wisdom checks. Players explore eight floating nodes and a central nexus of fear, encountering psychological effects, random events, and planar horrors.",9,"Combat, Puzzles, Roleplay, Exploration, Skill Challenges, Social",9.5,8.5,8.5,7.0,2.0,PG-13,8.38,E060_AlanKitchen_OrreryofPercipience.md,2026-06-28T07:37:06.107Z,deepseek/deepseek-v4-flash
998,2020,Rubik’s Cube Random Dungeon,Goblins Henchman,"Rubik's Cube Random Dungeon is a procedural generation tool that uses a Rubik's Cube to randomly determine aspects of a dungeon location by calculating points based on colored squares. Each face of the cube maps to a different room characteristic such as structure, encounters, or rewards.",0,"Combat, Puzzles, Traps, Exploration, Social",10.0,8.5,5.0,3.0,2.0,G,6.62,E061_GoblinsHenchman_RubiksCubeRandomDungeon.md,2026-06-28T07:37:08.600Z,deepseek/deepseek-v4-flash
999,2020,"In the home of Arad Tur-gon, Animator",Sean Eyre,"This dungeon is a heist into the home of a dead animator, where thieves must retrieve his amulet while avoiding guards, a wandering housekeeper, and the undead owner. The house features a noise-based stealth system, a puzzle with the signet ring, and an animated boss encounter.",16,"Combat, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration",6.5,7.0,8.0,7.0,2.5,PG-13,7.12,E062_SeanEyre_IntheHomeofAradTurgonAnimator.md,2026-06-28T07:37:07.849Z,deepseek/deepseek-v4-flash
1000,2020,Go Big or Go Home,Jenna Franco,"The party seeks treasure in the floating castle of the 'dead' giant Vlorog, only to find it occupied by a rowdy group of teenage giants throwing a house party. Players must navigate oversized obstacles, inebriated giants, and a family drama involving a broken scrying mirror.",10,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",8.5,7.0,8.5,7.0,4.0,PG-13,7.75,E063_JennaShivelyandNickFranco_GoBigorGoHome.md,2026-06-28T07:37:15.369Z,deepseek/deepseek-v4-flash
1001,2020,The Bun-Geon,Liambordercholly Murphy,"The Bun-Geon is a whimsical one-page dungeon where the party must stop a necromancer charmed by the arch-demon Beelzebun'bun, who is summoning monsters into cute bunnies. The dungeon features a cliff-side layout with a secret ocean tunnel, a kitchen, a hutch of caged bunnies, and an altar showdown.",7,"Combat, Diplomacy, Exploration, Roleplay",7.0,6.0,7.0,7.5,4.0,PG,6.88,E064_LiamborderchollyMurphy_TheBunGeon.md,2026-06-28T07:37:13.094Z,deepseek/deepseek-v4-flash
1002,2020,The Shard of Eternity,Andrey Plisko,"A tower protected by a mysterious bubble holds the powerful Shard of Eternity. Adventurers must navigate through bubbles, ghosts, golems, and a mad apprentice to retrieve it.",4,"Combat, Puzzles, Traps, Exploration, Roleplay",7.5,8.0,8.5,6.0,2.0,PG-13,7.5,E065_AndreyPlisko_TheShardofEternity.md,2026-06-28T07:37:17.817Z,deepseek/deepseek-v4-flash
1003,2020,Gastropodia: A Morel Dilemma,Brian Rideout,"The PCs are shrunk to 1/72nd size to explore a dungeon built inside a giant semi-dead snail city, Gastropodia, which is trapped by a tangleweed. They must negotiate with or defeat the necromantic Mycellings who tend mushroom farms and reanimate corpses.",16,"Combat, Diplomacy, Puzzles, Roleplay, Traps, Exploration",9.5,7.5,8.5,9.0,3.5,PG-13,8.62,E066_BrianCRideout_GastropodiaAMoralDilemma.md,2026-06-28T07:37:21.732Z,deepseek/deepseek-v4-flash
1004,2020,Horse Fort,Linden Ross,"A ruined fort has been taken over by a herd of horses and bewitched humans under the control of Ceffyl, the Horse God. Players must navigate through the grassy fort, encountering horses and enchanted people, and can resolve the situation by destroying the god's statue or offering a great tribute.",11,"Combat, Diplomacy, Exploration",7.5,5.5,7.0,7.0,4.0,PG-13,6.75,E067_LindenRoss_HorseFort.md,2026-06-28T07:37:23.435Z,deepseek/deepseek-v4-flash
1005,2020,Eggs for Breznak,Vance Atkins,"Goblins infiltrate a dragon's lair to steal an egg, navigating kobold worshippers and alien shroomfolk. Stealth, negotiation, and a random set of grotesque items aid their quest.",16,"Combat, Diplomacy, Fetch Quests, Stealth, Roleplay, Exploration",6.0,7.0,8.0,8.0,4.0,PG,7.25,E068_VanceAtkins_EggsforBreznak.md,2026-06-28T07:37:20.476Z,deepseek/deepseek-v4-flash
1006,2020,The Chronomancer,Simone Tammetta,"The Chronomancer is a surreal, time-warped dungeon in the Palace of the Autarch, where rooms shift unpredictably and time itself is unstable. Players must seek and destroy Chronoglobes to free the imprisoned Chronomancer while navigating random encounters and temporal effects.",12,"Combat, Exploration, Fetch Quests, Social, Skill Challenges",8.5,9.0,9.0,9.0,1.0,PG-13,8.88,E069_SimoneTammetta_TheChronomancer.md,2026-06-28T07:37:31.459Z,deepseek/deepseek-v4-flash
1007,2020,The Caffeinated Temple,Bruno Bord,"The dungeon is built on a caffeine molecule map, with rooms at atoms and corridors at bonds. It features coffee-addled cultists, traps, and caffeinated treasures.",9,"Combat, Traps, Exploration",9.5,6.5,7.0,8.5,3.0,PG-13,7.88,E070_BrunoBord_TheCaffeinatedTemple.md,2026-06-28T07:37:25.928Z,deepseek/deepseek-v4-flash
1008,2020,The Dancer's Cold Revenge,Joshua Hudson,A vengeful ice mage returns to destroy the village that orphaned her. The party must navigate rival bounty hunters and frozen horrors to stop her.,4,"Combat, Roleplay, Stealth, Exploration",6.0,3.0,5.0,2.0,2.5,PG-13,4.0,E071_JoshuaHudson_TheDancersColdRevenge.md,2026-06-28T07:37:29.143Z,deepseek/deepseek-v4-flash
1009,2020,Orokoa: The Isle of Blood!,Grant Chafe,"Orokoa: The Isle of Blood is a desert-island survival adventure set on a mysterious island with warring factions and ancient threats. Players are castaways caught between colonists, natives, and manipulative snakemen, with a map of jungles, mountains, and settlements.",6,"Combat, Diplomacy, Exploration, Roleplay, Skill Challenges, Traps, Stealth, Social, Fetch Quests",8.0,7.0,8.0,7.0,2.0,PG-13,7.5,E072_GrantLambeandAdamChafe_OrokoaTheIsleofBlood.md,2026-06-28T07:37:30.707Z,deepseek/deepseek-v4-flash
1010,2020,Escape the Prison Airship!,Amina Hill,"A one-shot adventure where players escape a prison airship by navigating three decks, disabling magical air barriers, and dealing with guards, a mad gnome, and air elementals before the ship crashes.",9,"Combat, Puzzles, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",7.5,7.0,7.5,8.0,2.0,PG-13,7.5,E073_AminaOmariandKenChristopherHill_EscapethePrisonAirship.md,2026-06-28T07:37:40.548Z,deepseek/deepseek-v4-flash
1011,2020,The Tomb of Ser Brucius,Matt Murray,"The Cult of the Ember End has broken into the tomb to steal the Resplendent Shard and summon a fire elemental to destroy Fulkerstone. The party must navigate a dungeon of cultists, ghosts, and traps to retrieve the shard and save the town.",8,"Combat, Stealth, Roleplay, Exploration, Social",4.5,4.0,6.5,5.0,2.0,PG-13,5.0,E074_MattMurray_TombofSerBrucius.md,2026-06-28T07:37:35.298Z,deepseek/deepseek-v4-flash
1012,2020,Don’t Fear The Reaper,Sam Woznaik,"A low-level thriller set in the Adamantine Archipelago, where players must track down and capture the infamous but powerless necromancer Siegfried Mercy within three days while navigating faction tensions and a rising riot. The module provides contacts, resources, and a sandbox map of twelve keyed locations across three islands.",12,"Combat, Diplomacy, Stealth, Roleplay, Social, Exploration, Traps",7.5,6.0,7.5,7.0,1.0,PG-13,7.0,E075_SamParishandLilithWoznaik_DontFearTheReaper.md,2026-06-28T07:37:34.743Z,deepseek/deepseek-v4-flash
1013,2020,The Wizard's Tower,Samuele Feula,"A vertical tower on a desolate plain where adventurers ascend through six floors, facing goblins, a crying beholder, a trap, slimes, and a corrupted wizard. Each floor offers parley or combat, and the top holds a randomized twist with the elixir of immortality.",6,"Combat, Diplomacy, Stealth, Roleplay, Traps",6.5,6.0,7.0,5.0,2.5,PG-13,6.12,E076_SamueleFeula_Thewizardstower.md,2026-06-28T07:37:41.645Z,deepseek/deepseek-v4-flash
1014,2020,The Lair of the Hide-Ra,Buddy Caperton,The Lair of the Hide-Ra is a deadly game of hide-and-seek set in a Victorian house filled with traps. Players must navigate shifting rooms and face a hydra that can either grow more heads or try to flee.,11,"Combat, Stealth, Exploration, Traps",7.0,7.0,5.0,4.0,3.0,PG-13,5.75,E077_BuddyCaperton_LairoftheHideRa.md,2026-06-28T07:37:41.281Z,deepseek/deepseek-v4-flash
1015,2020,A Very Annoying Seagull,Ben Chaplin,"A giant seagull has stolen a noble's ring and nests atop a tall tree, requiring players to climb through multiple hazards. The tree is home to golden squirrels, bees, a talking cat, and a badger, offering various social and combat encounters.",5,"Combat, Diplomacy, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",8.0,7.5,9.0,8.0,4.5,PG,8.12,E078_BenChaplin_AVeryAnnoyingSeagull.md,2026-06-28T07:37:43.709Z,deepseek/deepseek-v4-flash
